from	to	num_distinct_user
HOMEMEE	SVN thong bao: Thang 05/2018,  Can ho T2.07.12A. Tien dien: 712641 d (DSD:327); Tien Gas: 86940 d (DK: 102, CK::103) Tien dien uu tien	96
HOMEMEE	SVN thong bao: Thang 05/2018,  Can ho T1.19.06. Tien dien: 335734 d (DSD:113); Tien Gas: 25830 d (DK: 48, CK::48) Tien dien uu tien: 5	96
HOMEMEE	SVN thong bao: Thang 05/2018,  Can ho T2.12.10. Tien dien: 11927 d DSD:7);  Tien dien uu tien: 115873 d. Tong cong :127800 d. Tran trong!	96
HOMEMEE	SVN thong bao: Thang 05/2018,  Can ho T1.15.04. Tien dien: 365312 d (DSD:194); Tien Gas: 73080 d (DK: 70, CK::71) Tien dien uu tien: 1	96
HOMEMEE	SVN thong bao: Thang 05/2018,  Can ho T2.06.07. Tien dien: 359181 d DSD:191);  Tien dien uu tien: 26740 d. Tong cong :385921 d. Tran trong!	96
HOMEMEE	SVN thong bao: Thang 05/2018,  Can ho T1.20.10. Tien dien: 218159 d DSD:122);  Tien dien uu tien: 5942 d. Tong cong :224101 d. Tran trong!	96
HOMEMEE	SVN thong bao: Thang 05/2018,  Can ho T2.12.08. Tien dien: 560329 d DSD:271);  Tien dien uu tien: 213919 d. Tong cong :774248 d. Tran trong!	96
HOMEMEE	SVN thong bao: Thang 05/2018,  Can ho T2.08.12A. Tien dien: 695237 d (DSD:234); Tien Gas: 141120 d (DK: 47, CK::49) Tien dien uu tien:	96
HOMEMEE	SVN thong bao: Thang 05/2018,  Can ho T2.25.10. Tien dien: 224290 d (DSD:125); Tien Gas: 11970 d (DK: 50, CK::51) Tien dien uu tien: 1	96
HOMEMEE	SVN thong bao: Thang 05/2018,  Can ho T2.03.06. Tien dien: 692505 d (DSD:320); Tien Gas: 80640 d (DK: 94, CK::95) Tien dien uu tien: 5	96
Eximbank	EIB HO CHI MINH TK 200014949901278 20/06/18 13:40 THANH TOAN TIEN DIEN - DIEN LUC HCM, MA KH  PE11002022394 1,831,782VND SD 1,673,046VND	7
Eximbank	EIB PHU MY HUNG TK 210114849198789 20/06/18 11:11 THANH TOAN TIEN DIEN - DIEN LUC HCM, MA KH  PE11002008332 919,749VND SD 24,867,270VND	7
Eximbank	EIB BEN THANH TK 200114949957427 25/06/18 16:19 THANH TOAN TIEN DIEN - DIEN LUC HCM, MA KH  PE02000073722 415,745VND SD 50,427,234VND	7
Eximbank	EIB DA KAO TK 221014849271040 23/06/18 14:02 THANH TOAN TIEN DIEN - DIEN LUC HCM, MA KH  PE05000153610 480,535VND SD 597,179VND	7
Eximbank	EIB THU DUC TK 180214849094555 18/06/18 08:53 THANH TOAN TIEN DIEN - DIEN LUC HCM, MA KH  PE12000202399 2,203,169VND SD 10,857,108VND	7
Eximbank	EIB THU DUC TK 180214849094555 18/06/18 08:50 THANH TOAN TIEN DIEN - DIEN LUC HCM, MA KH  PE12000138821 1,418,520VND SD 13,060,277VND	7
Eximbank	EIB TAN SON NHAT TK 210214849166340 07/06/18 14:42 THANH TOAN TIEN DIEN - DIEN LUC HCM, MA KH  pe14000161057 197,721VND SD 6,994,579VND	7
Eximbank	EIB QUAN 4 TK 140214849100217 23/06/18 14:27 THANH TOAN TIEN DIEN - DIEN LUC HCM, MA KH  PE03000014370 1,665,400VND SD 26,264,691VND	7
PC_ThaiBinh	to khong chinh xac&quot; dan den tien dien cua thang 6 tang cao.  Kinh chuyen DL kiem tra giai dap yeu cau.Lien he H so dt:0972369586	7
PC_ThaiBinh	Phieu:2636558. KH:Tran Xuan Tinh. DC:TBA Trinh Nhi Xa An Ninh - Huyen Tien Hai, SDT:0949686559. Kien nghi kiem tra Hoa don tien dien t	7
PC_ThaiBinh	Phieu:2610455. KH:Nguyen Van Nguyen. DC: Xa Tay An - Huyen Tien Hai, SDT:01242960886. Kien nghi kiem tra Hoa don tien dien 5 thang .na	7
PC_ThaiBinh	khong chinh xac&quot; dan den tien dien cua thang 6 tang cao.  Kinh chuyen DL kiem tra giai dap yeu cau.Lien he KH so dt:0972369586	7
PC_ThaiBinh	ng to khong chinh xac&quot; dan den tien dien cua thang 6 tang cao.  Kinh chuyen DL kiem tra giai dap yeu cau	7
PC_ThaiBinh	o &quot;Cong to khong chinh xac&quot; dan den tien dien cua 04  thang  tang cao.  Kinh chuyen DL kiem tra giai dap yeu cau theo so 016	7
PC_ThaiBinh	ng to khong chinh xac&quot; dan den tien dien cua thang..6... tang cao.  Kinh chuyen DL kiem tra giai dap yeu cau. So lien he KH:  091	7
PC_ThaiBinh	Phieu:2591390. KH: Pham Ngoc Quan . DC: TBA Tay Giang 3 - Tien Hai, SDT:0915585535. Kien nghi kiem tra Hoa don tien dien thang nay cao	7
PC_ThaiBinh	Phieu:2584385. KH:Tran Xuan Hoan (Men). DC: TBA Tay Giang 4 Tien Hai, SDT:0904164743. Kien nghi kiem tra Hoa don tien dien thang nay c	7
PC_ThaiBinh	Phieu:2583052. KH:Chu Hong Quan. DC: Lo 1 - Tram 2 Tay Giang, Tien Hai , SDT:0989788262. Kien nghi kiem tra Hoa don tien dien thang na	7
BAOVIETBank	BAOVIET Bank SMS. So TK 0531000092004: +800,000VND 13/06/2018 16:18. So du: +1,257,626VND. ND Ba chuyen tien dien inetr.....	43
BAOVIETBank	BAOVIET Bank SMS. So TK 0301003083008: +1,612,610VND 07/06/2018 13:28. So du: +2,619,584VND. ND BNA529 - BVNT BAC NGHE AN TT TIEN DIEN DIEN THOAI VA NUOC T5.	43
BAOVIETBank	BAOVIET Bank SMS. So TK 0051006972006: +1,017,700VND 12/06/2018 15:42. So du: -133,471,210VND. ND Em chuyen nop tien dien giup anh nhe: Ma khach hang...	43
BAOVIETBank	BAOVIET Bank SMS. So TK 0011016868003: -28,435,484VND 08/06/2018 16:18. So du: +6,189,457,180VND. ND CONG TY CP DAU TU BAO VIET TT TIEN DIEN THANG 5.2018...	43
BAOVIETBank	BAOVIET Bank SMS. So TK 0011016868003: -11,374,110VND 13/06/2018 10:17. So du: +6,536,975,731VND. ND CONG TY CO PHAN DAU TU BAO VIET TT TIEN DIEN KY 2...	43
BAOVIETBank	BAOVIET Bank SMS. So TK 0011016868003: +6,346,682VND 04/06/2018 16:42. So du: +6,731,440,976VND. ND 201TA-TT TIEN DIEN T4-2018 - VP TANG 7 - 233 DONG KHOI.	43
BAOVIETBank	BAOVIET Bank SMS. So TK 0011016868003: -187,247,062VND 06/06/2018 14:09. So du: +5,745,430,639VND. ND CONG TY CO PHAN DAU TU BAO VIET TT TIEN DIEN KY 6.2018...	43
BAOVIETBank	BAOVIET Bank SMS. So TK 0011016868003: -19,710,570VND 13/06/2018 10:16. So du: +6,548,349,841VND. ND CONG TY CO PHAN DAU TU BAO VIET TT TIEN DIEN KY 1...	43
BAOVIETBank	BAOVIET Bank SMS. So TK 0021007270005: -351,006VND 11/06/2018 10:06. So du: +2,870,942VND. ND Thanh toan tien dien thang 6.2018 c ho khach hang...	43
BAOVIETBank	BAOVIET Bank SMS. So TK 0191003059000: +779,193VND 12/06/2018 13:40. So du: +22,719,532VND. ND NA0934-BVNT NGHE AN TT TIEN DIEN + DIEN THOAI + INTERNET T4.	43
PGBank	PGBank: 5407040204647; GD: -642,113,010.00; TG: 08/06/18 15:43:59; SDKD: 2,536,963,348.00; CTY CP XNK BINH MINH CTY CP XNK BINH MINH TRA TIEN DIEN KY 03 THANG 0	30
PGBank	PGBank: 5107040238796; GD: +7,252,000.00; TG: 04/06/18 14:23:35; SDKD: 37,050,081.00; FORTUNE TT TIEN THUE NHA T6 VA TIEN DIEN T5 CHO MIZU	30
PGBank	PGBank: 1267040072705; GD: +5,141,000.00; TG: 04/06/18 16:10:46; SDKD: 81,778,632.00; PGBANK TT TIEN DIEN T4+T5	30
PGBank	PGBank: 4417040410968; GD: -3,739,498.00; TG: 13/06/18 16:20:34; SDKD: 15,930,963.00; CTY CP VIETWASH CTY CP VIETWASH TT CHI PHI TIEN DIEN T05/2018 CHVW08-HD000	30
PGBank	PGBank: 4417040410968; GD: -6,560,749.00; TG: 13/06/18 16:21:31; SDKD: 15,930,963.00; CTY CP VIETWASH CTY CP VIETWASH TT TIEN DIEN NUOC TU N05/05 -04/06/2018 HD	30
PGBank	PGBank: 4417040410968; GD: -3,432,915.00; TG: 13/06/18 16:22:11; SDKD: 15,930,963.00; CTY CP VIETWASH CTY CP VIETWASH TT TIEN DIEN NUOC VA PHI QUAN LI T05/2018	30
PGBank	PGBank: 1067040501999; GD: +3,375,297.00; TG: 08/06/18 13:57:45; SDKD: 10,520,275.00; TT TIEN DIEN DI DONG THANG 4/2018 GOM CAC SO: 0904.784.393; 0904.864.988;	30
PGBank	PGBank: 3637040107167; GD: -22,178,434.00; TG: 04/06/18 14:33:04; SDKD: 123,402,953.00; CN CTY HIDICO-XN HA TANG KCN HIDICO CHUYEN TRA TIEN DIEN THANG 5/2018	30
PGBank	PGBank: 1017040119311; GD: -113,618.00; TG: 12/06/18 09:18:01; SDKD: 32,472,717.00; PHAM THI THU HUYEN MA KHACH HANG: PD16000212483 THANH TOAN TIEN DIEN THANG 5	30
PGBank	PGBank: 1087040363029; GD: -462,517.00; TG: 11/06/18 11:12:11; SDKD: 24,428,426.00; NGUYEN VAN THUOC MA KH: PD1300T401354 THANH TOAN TIEN DIEN THANG 06 NAM 2018	30
EVN.BACLIEU	Thong bao tien dien thang 6/2018: dien tieu thu 63; tong tien 108 075	21936
EVN.BACLIEU	Tu 01/7/2018 - 28/9/2018, Quy KH chuyen sang tra tien dien qua NGAN HANG/THANH TOAN DIEN TU se co co hoi trung thuong 500.000 VND. Chi tiet xin goi 19009000	21936
EVN.BACLIEU	Thong bao tien dien thang 6/2018: ma khach hang PB19010005278 ; ten khach hang Pham Thi Huong; dien tieu thu 130kWh; tong tien 234 509dong	21936
EVN.BACLIEU	Tu 01/7/2018 - 28/9/2018, Quy KH chuyen sang tra tien dien qua NGAN HANG/THANH TOAN DIEN TU se co co hoi trung thuong 500.000 VND. Chi tiet xin goi 19009000	21936
EVN.BACLIEU	Thong bao tien dien khach hang Ho Thanh Quan: ky 1: Ma KH PB19040031769: thang 6/2018: dien tieu thu 6 KW; tong tien 10 223 dong	21936
EVN.BACLIEU	Tu 01/7/2018 - 28/9/2018, Quy KH chuyen sang tra tien dien qua NGAN HANG/THANH TOAN DIEN TU se co co hoi trung thuong 500.000 VND. Chi tiet xin goi 19009000	21936
EVN.BACLIEU	Thong bao tien dien 6/2018: PB19060008928; To Hoang Thanh;  (LDDA23)T34, Ap My Dien, Xa Long Dien Dong A, DH; dien tieu thu 174; tong tien la 324 436	21936
EVN.BACLIEU	Tu 01/7/2018 - 28/9/2018, Quy KH chuyen sang tra tien dien qua NGAN HANG/THANH TOAN DIEN TU se co co hoi trung thuong 500.000 VND. Chi tiet xin goi 19009000	21936
EVN.BACLIEU	Tu 01/7/2018 - 28/9/2018, Quy KH chuyen sang tra tien dien qua NGAN HANG/THANH TOAN DIEN TU se co co hoi trung thuong 500.000 VND. Chi tiet xin goi 19009000	21936
EVN.BACLIEU	Tu 01/7/2018 - 28/9/2018, Quy KH chuyen sang tra tien dien qua NGAN HANG/THANH TOAN DIEN TU se co co hoi trung thuong 500.000 VND. Chi tiet xin goi 19009000	21936
THPT-PHT	ien dien cho co Nga-Thu quy nha truong truoc ngay 20/6 (lop nao da tam nop tien dien dieu hoa T5: 300.000d roi, chi can nop them so ti	33
THPT-PHT	TB: BPH Nha truong THPT Pham Hong Thai xin thong bao tien dien dieu hoa T5/2018 la: 447.000d/lop.GVCN nhac Truong ban PH cac lop nop t	33
THPT-PHT	en dien cho co Nga-Thu quy nha truong truoc ngay 20/6 (lop nao da tam nop tien dien dieu hoa T5: 300.000d roi, chi can nop them so tie	33
THPT-PHT	TB: BPH Nha truong THPT Pham Hong Thai xin thong bao tien dien dieu hoa T5/2018 la: 447.000d/lop. De nghi Truong ban PH cac lop nop ti	33
THPT-PHT	ien dien cho co Nga-Thu quy nha truong truoc ngay 20/6 (lop nao da tam nop tien dien dieu hoa T5: 300.000d roi, chi can nop them so ti	33
THPT-PHT	TB: BPH Nha truong THPT Pham Hong Thai xin thong bao tien dien dieu hoa T5/2018 la: 447.000d/lop.GVCN nhac Truong ban PH cac lop nop t	33
THPT-PHT	ien dien cho co Nga-Thu quy nha truong truoc ngay 20/6 (lop nao da tam nop tien dien dieu hoa T5: 300.000d roi, chi can nop them so ti	33
THPT-PHT	TB: BPH Nha truong THPT Pham Hong Thai xin thong bao tien dien dieu hoa T5/2018 la: 447.000d/lop.GVCN nhac Truong ban PH cac lop nop t	33
THPT-PHT	TB: BPH Nha truong THPT Pham Hong Thai xin thong bao tien dien dieu hoa T5/2018 la: 447.000d/lop. De nghi Truong ban PH cac lop nop ti	33
THPT-PHT	en dien cho co Nga-Thu quy nha truong truoc ngay 20/6 (lop nao da tam nop tien dien dieu hoa T5: 300.000d roi, chi can nop them so tie	33
BACABANK	BAC A BANK TB TK: 100001060002927 01/06/2018 14:41:36 PS: -125,000VND SO DU: 7,752,451VND ND: CHI NGAN CK TIEN DIEN NUOC	33
BACABANK	BAC A BANK TB TK: 100001060002927 01/06/2018 14:41:36 PS: -11,000VND SO DU: 7,741,451VND ND: CHI NGAN CK TIEN DIEN NUOC	33
BACABANK	BAC A BANK TB TK: 050001060005003 11/06/2018 10:24:28 PS: +210,000VND SO DU: 16,584,510VND ND: CT 01313001 CN NHTMCP BAC AHA NOI E M HUONG CK TIEN DIEN NUOC TH	33
BACABANK	BAC A BANK TB TK: 050001060000517 12/06/2018 22:25:20 PS: -1,550,000VND SO DU: 1,579,036VND ND: E HIEN CK TIEN DIEN NUOC	33
BACABANK	BAC A BANK TB TK: 120001060000931 05/06/2018 15:35:44 PS: +3,000,000VND SO DU: 6,205,045VND ND: TIEN DIEN TAN THANG	33
BACABANK	BAC A BANK TB TK: 003001060002369 11/06/2018 10:12:52 PS: -1,769,389VND SO DU: 38,208,647VND ND: CAO HOAI DUC TT TIEN DIEN KY 1 T06/ 2018 CHO MA KH PD120000559	33
BACABANK	BAC A BANK TB TK: 050001060000186 01/06/2018 11:56:21 PS: -27,765VND SO DU: 226,357,160VND ND: CTY THIEN SON THANH TOAN TIEN DIEN TIEU THU THANG 5/2018	33
BACABANK	BAC A BANK TB TK: 050001060000186 01/06/2018 11:56:20 PS: -126,206,260VND SO DU: 226,384,925VND ND: CTY THIEN SON THANH TOAN TIEN DIEN TIEU THU THANG 5/2018	33
BACABANK	BAC A BANK TB TK: 113001060001167 13/06/2018 08:24:07 PS: -2,711,227VND SO DU: 2,126,122VND ND: THANH TOAN TIEN DIEN CUA MA KH PD 0 5000134561 TU 08/05 DEN 07/	33
BACABANK	BAC A BANK TB TK: 113001060001167 13/06/2018 08:24:07 PS: -11,000VND SO DU: 2,115,122VND ND: THANH TOAN TIEN DIEN CUA MA KH PD 0 5000134561 TU 08/05 DEN 07/06/	33
GPBANK	TK so 108...8949 co GD luc 15:20,4 6 2018.So tien: +6.340.000VND.Ly do: TIEN NHA T6.7. TIEN DIEN T5 B O: NGUYEN THIEN THAI.So du: +7.192.275VND	24
GPBANK	TK so 001...1452 co GD luc 20:55,6 6 2018.So tien: -290.473VND.Ly do: PD1200T450486 THANH TOAN TIEN DIEN T5.So du: +3.547.051VND	24
GPBANK	TK so 001...0717 co GD luc 13:14,11 6 2018.So tien: +5.184.766VND.Ly do: PHAM THU PHUONG TAM UNG TIEN DIEN T U NGAY 07.05-0... So du: +6.559.138VND	24
GPBANK	TK so 001...4908 co GD luc 9:36,11 6 2018.So tien: +1.231.500VND.Ly do: C.huong ck tien dien T56.So du: -23.610.220VND	24
GPBANK	TK so 001...7512 co GD luc 10:54,3 6 2018.So tien: -164.835VND.Ly do: KH TRAN VAN ANH MKH 55 NOP TIEN DIEN THANG 05.2018.So du: -11.264.966VND	24
GPBANK	TK so 001...2186 co GD luc 9:52,4 6 2018.So tien: -45.406.220VND.Ly do: CTY AN LAC THANH TOAN TIEN DIEN T5 NAM 2018.So du: +64.800.760VND	24
GPBANK	TK so 001...4888 co GD luc 14:29,13 6 2018.So tien: +16.602.980VND.Ly do: TT TIEN DIEN CN HA NOI 179 HANG BONG T05.2018.So du: +39.741.175VND	24
GPBANK	TK so 105...5571 co GD luc 16:27,12 6 2018.So tien: -282.297VND.Ly do: THANH TOAN TIEN DIEN T6 CHO MA KHACH HANG PH13000710086.So du: +832.910VND	24
GPBANK	TK so 001...2186 co GD luc 9:52,4 6 2018.So tien: -45.406.220VND.Ly do: CTY AN LAC THANH TOAN TIEN DIEN T5 NAM 2018.So du: +64.800.760VND	24
GPBANK	TK so 001...2242 co GD luc 15:24,12 6 2018.So tien: -335.634VND.Ly do: THANH TOAN TIEN DIEN THANG 6.18: MA KH PD10000027359.So du: +1.176.081.993VND	24
PC_NgheAn	on tien dien thang 6 tang cao so cac thang truoc, Kinh chuyen DL kiem tra giai dap khach hang. Lien he voi Kh: 0971462555	24
PC_NgheAn	Cong to khong chinh xac&quot; dan den tien dien cua 02 thang nay tang cao.  Kinh chuyen DL kiem tra giai dap yeu cau theo so 012560777	24
PC_NgheAn	uot;Cong to khong chinh xac&quot; dan den tien dien cua thang 6 tang cao. Kinh chuyen DL kiem tra giai dap yeu cau. Lien he KH theo SD	24
PC_NgheAn	Ngo Thi Hue.Cot 3B.13/9.1 L3 Xom 32_T1 NHung. DT:01663784973. Kien nghi kiem tra Hoa don tien dien thang 6 tang cao so cac thang truoc, Kinh chuyen DL kiem tra	24
PC_NgheAn	oa don tien dien thang 6/18 tang cao so cac thang truoc, Kinh chuyen DL kiem tra giai dap khach hang.  LH: 01674458305	24
PC_NgheAn	DT:01638367485. Kien nghi kiem tra Hoa don tien dien thang 06.... tang cao so cac thang truoc, Kinh chuyen DL kiem tra giai dap khach	24
PC_NgheAn	go &quot;Cong to khong chinh xac&quot; dan den tien dien cua thang..6... tang cao.  Kinh chuyen DL kiem tra giai dap yeu cau. So lien	24
PC_NgheAn	an den cung cap dien va su dung dien Noi dung yeu cau: Nguoi dan khu vuc chung toi o deu dong tien dien va chiu gia dien nhu nhau, vay	24
PC_NgheAn	ot;Cong to khong chinh xac&quot; dan den tien dien cua thang.6 tang cao.  Kinh chuyen DL kiem tra giai dap yeu cau LH 0964847710	24
PC_NgheAn	tien dien thang nay cao hon cac thang truoc. Kinh chuyen DL kiem tra, lien he giai dap KH.	24
PC_T.Nguyen	Den 24h ngay 23/06/2018, Quy KH co ma PA04TPTP28371 chua thanh toan so tien dien 367356 VND. Xin vui long thanh toan truoc ngay 26/06/2018. Tran trong!	11209
PC_T.Nguyen	Den 24h ngay 23/06/2018, Quy KH co ma PA04TPTP30096 chua thanh toan so tien dien 137995 VND. Xin vui long thanh toan truoc ngay 26/06/2018. Tran trong!	11209
PC_T.Nguyen	Den 24h ngay 23/06/2018, Quy KH co ma PA04TPTP11407 chua thanh toan so tien dien 261078 VND. Xin vui long thanh toan truoc ngay 26/06/2018. Tran trong!	11209
PC_T.Nguyen	Den 24h ngay 23/06/2018, Quy KH co ma PA04TPTP21214 chua thanh toan so tien dien 295823 VND. Xin vui long thanh toan truoc ngay 26/06/2018. Tran trong!	11209
PC_T.Nguyen	Den 24h ngay 23/06/2018, Quy KH co ma PA04TPTP18930 chua thanh toan so tien dien 169675 VND. Xin vui long thanh toan truoc ngay 26/06/2018. Tran trong!	11209
PC_T.Nguyen	Den 24h ngay 23/06/2018, Quy KH co ma PA04TP1425082 chua thanh toan so tien dien 606661 VND. Xin vui long thanh toan truoc ngay 26/06/2018. Tran trong!	11209
PC_T.Nguyen	Den 24h ngay 23/06/2018, Quy KH co ma PA04TP1429716 chua thanh toan so tien dien 104555 VND. Xin vui long thanh toan truoc ngay 26/06/2018. Tran trong!	11209
PC_T.Nguyen	Den 24h ngay 23/06/2018, Quy KH co ma PA04TP1446071 chua thanh toan so tien dien 375531 VND. Xin vui long thanh toan truoc ngay 26/06/2018. Tran trong!	11209
PC_T.Nguyen	Den 24h ngay 23/06/2018, Quy KH co ma PA04TPTP14293 chua thanh toan so tien dien 299911 VND. Xin vui long thanh toan truoc ngay 26/06/2018. Tran trong!	11209
PC_T.Nguyen	Den 24h ngay 23/06/2018, Quy KH co ma PA04TPTP32493 chua thanh toan so tien dien 22151 VND. Xin vui long thanh toan truoc ngay 26/06/2018. Tran trong!	11209
VIETTELPAY	Chi tiet hoa don thanh toan tien dien cua khach hang PE05000105476 la: 2018/04/27-2018/05/25: 180610 315465 315.465VND;	163
VIETTELPAY	Quy khach da thanh toan thanh cong hoa don tien Dien 315.465 VND cho khach hang HUYNH VAN HIEU, ma khach hang PE05000105476. Phi GD 0 VND. So du TK: 2.28	163
VIETTELPAY	Quy khach da dang ky nhan thong bao hoa don tien dien cua  ma khach hang PB20050004717 thanh cong. Dich vu ViettelPay se gui thong tin tong tien dien han	163
VIETTELPAY	Quy khach da thanh toan thanh cong hoa don tien Dien 314.217 cho khach hang Luong Thanh Son, ma khach hang PD1300T112724. Phi GD 0. Ngay GD: 09/06/2018 1	163
VIETTELPAY	Chi tiet hoa don thanh toan tien dien cua khach hang PD1300T112724 la: 6/2018: 1118898407 314.217VND;	163
VIETTELPAY	Quy khach da thanh toan thanh cong hoa don tien Dien 267.210 cho khach hang Nguyen Xuan Yen, ma khach hang PD28007308091. Phi GD 0. Ngay GD: 11/06/2018 1	163
VIETTELPAY	Chi tiet hoa don thanh toan tien dien cua khach hang PD28007308091 la: 6/2018: 1118786002 267.210VND;	163
VIETTELPAY	Chi tiet hoa don thanh toan tien dien cua khach hang PA15TC0010162 la: 06/2018: 37485281 51.117VND;	163
VIETTELPAY	Quy khach da thanh toan thanh cong hoa don tien Dien 51.117 cho khach hang Ca Van Thien, ma khach hang PA15TC0010162. Phi GD 0. Ngay GD: 11/06/2018 14:46:57.	163
VIETTELPAY	Chi tiet hoa don thanh toan tien dien cua khach hang pe05000163021 la: 2018/05/08-2018/06/07: 180710 244728 244.728VND;	163
SCB	TK 0430104160560001 NGAY 13/06/18 13:43 SD DAU 70,215 TANG 4,424,794 SD CUOI 4,495,009 VND (CK TIEN DIEN E HUYEN)	51
SCB	TK 1330104222880028 NGAY 11/06/18 15:48 SD DAU 1,525,706 GIAM 663,740 SD CUOI 861,966 VND (NGUYEN DUC HUNG, MA KH: PD0400T099607 THANH TOAN TIEN DIEN TU)	51
SCB	TK 0500104222880001 NGAY 14/06/18 14:01 SD DAU 606,705 GIAM 431,629 SD CUOI 175,076 VND (NGUYEN NGOC LAM, MA KH: PD1200T448781 THANH TOAN TIEN DIEN TU)	51
SCB	TK 2290107812730001 NGAY 14/06/18 13:22 SD DAU 5,580,438,826 GIAM 71,636,790 SD CUOI 5,508,802,036 VND (CTY TNHH SAN SHENG TAI XIN YIN HONG TIEN DIEN KY I)	51
SCB	TK 2290107812730001 NGAY 08/06/18 16:53 SD DAU 5,994,894,250 GIAM 69,454,770 SD CUOI 5,925,439,480 VND (CTY TNHH SAN SHENG TAI XIN YIN HONG VN TT TIEN DIEN KY)	51
SCB	TK 1550109733840001 NGAY 07/06/18 15:44 SD DAU 922,123 TANG 856,466 SD CUOI 1,778,589 VND (LUONG MINH DUC THANH TOAN TIEN DIEN PE13000185242)	51
SCB	TK 0920104386500006 NGAY 10/06/18 20:48 SD DAU 2,437,663 GIAM 1,269,802 SD CUOI 1,167,861 VND (PH 01000016649 NOP TIEN DIEN THANG 6/2018)	51
SCB	TK 1250107865740001 NGAY 14/06/18 15:14 SD DAU 623,424,202 GIAM 22,073,151 SD CUOI 601,351,051 VND (R B 86NDK- TT TIEN DIEN T05/2018)	51
SCB	TK 2160105407930026 NGAY 12/06/18 12:14 SD DAU 5,148,659 GIAM 934,067 SD CUOI 4,214,592 VND (TIEN DIEN T06/2018 KHACH HANG PH03900493815)	51
SCB	TK 2020107745830001 NGAY 04/06/18 11:10 SD DAU 4,156,080 TANG 3,068,000 SD CUOI 7,224,080 VND (LE NHU QUYNH CT,E QUYNH CK TIEN NHA T6 TIEN DIEN NCTHANG 5)	51
SHINHANBANK	Acc no. **3523 debit VND 1,611,920. Available balance: VND 245,771,325. DIEN LUC THANH PHO BAC NINH. TIEN DIEN THANG 4/2017. MA PA 22010	51
SHINHANBANK	TK **3896 thay doi  - VND 1,299,567. So du kha dung: VND 619,875,546.  . DOOJIN CONSTRUCTION TT TIEN DIEN NUOC THANG05.2018 CT1-1510 VUONG XUAN AN	51
SHINHANBANK	Acc no. **0466 debit VND 8,085,439. Available balance: VND 194,114,205. cong ty san xuat va thuong mai Vinh. Thanh toan tien dien den ngay 16/05	51
SHINHANBANK	Acc no. **5106 debit VND 36,734,939. Available balance: VND 2,612,189,340. DIEN LUC VIET YEN. TIEN DIEN , CONG SUAT PHAN KHANG KY	51
SHINHANBANK	Acc no. **2442 debit VND 24,560,000. Available balance: VND 27,120,819.  . AGENCY THANH TOAN THI CONG TIEN DIEN NUOC 2 CH	51
SHINHANBANK	Acc no. **2442 debit VND 1,121,689. Available balance: VND 2,621,380.  . TRA MR.VIET TIEN UNG THANH TOAN TIEN DIEN HOME CITY	51
SHINHANBANK	Acc no. **6413 debit VND 22,304,986. Available balance: VND 383,907,069. CONG TY CP DIEN LUC KHU VUC 1. TIEN DIEN KY 1/06.2018	51
SHINHANBANK	Acc no. **8789 debit VND 1,962,510. Available balance: VND 8,432,405,487. Cong ty dien luc Cau Giay. Tien dien T05.2018 -A2711	51
SHINHANBANK	Acc no. **8789 debit VND 2,405,204. Available balance: VND 8,429,989,283. Cong ty dien luc Cau Giay. Tien dien T05.2018 -B2210	51
SHINHANBANK	TK **3896 thay doi  - VND 1,299,567. So du kha dung: VND 619,875,546.  . DOOJIN CONSTRUCTION TT TIEN DIEN NUOC THANG05.2018 CT1-1510 VUONG XUAN AN	51
PC_HaTinh	g chinh xac&quot; dan den tien dien cua thang 6 tang cao. Kinh chuyen DL kiem tra giai dap yeu cau. Lien he Kh theo SDT: 0984646650.	23
PC_HaTinh	da thanh toan tien dien thang 6 ngay 23 thang 6. Ngay 28 thang 6 nhan vien DL van den nha KH va bao no. Kinh chuye DL kiem tra giai t	23
PC_HaTinh	hong chinh xac&quot; dan den tien dien cua thang.06 tang cao.  LH 0989037232	23
PC_HaTinh	Phieu kd:2631140. KH:Nguyen Van Chuc. DC: C18 T1 M3 Ky Khang, SDT:01692766864. Kien nghi kiem tra Hoa don tien dien thang nay cao hon	23
PC_HaTinh	Phieu kd:2639366. KH:Ho Xuan Tinh. DC: C13.3 T1 M7 xa Ky Khang, SDT:01654620639. Kien nghi kiem tra Hoa don tien dien thang nay qua ca	23
